Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
171;24-02-202314:03:09;63;98;38;5459.629;1920;162.091;58;85.988;4299.998;11599;66.4;19.138;76.5;DLSS Wydajność
172;24-02-202314:03:10;63;98;38;5459.629;1920;162.655;60;92.448;4299.998;11584;65.6;25.194;76.5;DLSS Wydajność
173;24-02-202314:03:11;63;98;36;5459.629;1920;162.845;59;94.01;4299.998;11545;65.3;23.901;76.5;DLSS Wydajność
174;24-02-202314:03:12;63;98;36;5459.629;1920;165.274;58;89.583;4300;11597;67.6;18.748;76.5;DLSS Wydajność
175;24-02-202314:03:13;63;98;37;5459.629;1920;162.15;58;89.583;4300;11613;66.2;20.26;76.5;DLSS Wydajność
176;24-02-202314:03:14;63;98;33;5459.629;1905;161.073;59;85.938;4299.999;11620;62.2;20.273;76.5;DLSS Wydajność
177;24-02-202314:03:15;63;98;34;5459.629;1920;162.575;57;90.885;4299.999;11606;65.2;23.421;76.5;DLSS Wydajność
178;24-02-202314:03:16;63;98;34;5459.629;1920;163.153;57;98.958;4300;11699;63.9;21.402;76.5;DLSS Wydajność
179;24-02-202314:03:17;63;98;34;5459.629;1920;161.311;57;88.021;4300;11682;62.6;19.503;76.5;DLSS Wydajność
180;24-02-202314:03:18;63;98;34;5459.629;1920;163.916;60;89.063;4299.999;11649;62.6;22.686;76.5;DLSS Wydajność
181;24-02-202314:03:19;63;98;35;5459.629;1920;162.19;61;91.146;4300;11681;62.3;20.163;76.5;DLSS Wydajność
182;24-02-202314:03:20;63;98;34;5459.629;1920;163.512;58;82.292;4300;11728;62.3;21.183;76.5;DLSS Wydajność
183;24-02-202314:03:21;63;98;33;5459.629;1920;162.581;59;88.968;4299.999;11642;61;20.983;76.5;DLSS Wydajność
184;24-02-202314:03:22;63;98;35;5459.629;1920;163.761;57;83.344;4299.999;11578;63.2;19.069;76.5;DLSS Wydajność
185;24-02-202314:03:23;63;98;34;5459.629;1920;164.453;57;74.74;4299.999;11660;63.4;19.075;76.5;DLSS Wydajność
186;24-02-202314:03:24;63;98;34;5459.629;1920;163.656;57;64.063;4299.999;11688;63.9;18.184;76.5;DLSS Wydajność
187;24-02-202314:03:25;63;98;35;5459.629;1920;163.527;58;80.99;4299.997;11631;62.4;27.758;76.5;DLSS Wydajność
188;24-02-202314:03:26;63;98;34;5459.629;1920;163.193;58;80.208;4299.997;11581;62;19.184;76.5;DLSS Wydajność
189;24-02-202314:03:27;63;98;36;5459.629;1920;164.926;56;83.073;4300.001;11691;62.9;18.658;76.5;DLSS Wydajność
190;24-02-202314:03:28;63;98;34;5459.629;1912;160.059;57;61.198;4300;11676;61.6;20.249;76.5;DLSS Wydajność
191;24-02-202314:03:29;63;98;35;5459.629;1912;163.734;60;76.823;4299.998;11629;61.5;23.546;76.4;DLSS Wydajność
192;24-02-202314:03:30;63;98;34;5459.629;1912;162.804;58;92.56;4299.998;11358;62.4;23.751;76.4;DLSS Wydajność
193;24-02-202314:03:31;63;98;38;5459.629;1905;161.262;59;93.126;4300;11527;68.3;22.956;76.4;DLSS Wydajność
194;24-02-202314:03:32;63;98;37;5459.629;1912;164.115;59;88.542;4299.998;11519;68.9;20.635;76.4;DLSS Wydajność
195;24-02-202314:03:33;63;98;37;5459.629;1912;164.528;58;92.188;4299.999;11350;68.1;22.631;76.4;DLSS Wydajność
196;24-02-202314:03:34;63;98;38;5459.629;1912;164.248;56;84.896;4299.999;11353;68.4;19.427;76.4;DLSS Wydajność
197;24-02-202314:03:35;63;98;38;5459.629;1912;164.947;56;76.396;4300;11507;68;18.975;76.4;DLSS Wydajność
198;24-02-202314:03:36;64;98;38;5459.629;1905;163.82;60;78.585;4300;11442;67.1;17.566;76.4;DLSS Wydajność
199;24-02-202314:03:37;63;98;38;5459.629;1912;164.912;58;73.177;4300;11463;65.4;22.994;76.4;DLSS Wydajność
200;24-02-202314:03:38;63;98;36;5459.629;1905;163.991;59;80.469;4299.999;11420;62.2;20.506;76.4;DLSS Wydajność
201;24-02-202314:03:39;63;98;35;5459.629;1912;165.135;60;89.224;4300;11464;59.4;38.128;76.4;DLSS Wydajność
202;24-02-202314:03:40;63;99;35;5459.629;1912;164.186;60;90.747;4300;11488;59.5;22.533;76.4;DLSS Wydajność
203;24-02-202314:03:41;63;98;35;5459.629;1912;162.542;61;93.073;4299.999;11446;57.7;23.854;76.4;DLSS Wydajność
204;24-02-202314:03:42;64;98;36;5459.629;1905;165.143;59;92.448;4299.998;11565;59;23.417;76.4;DLSS Wydajność
205;24-02-202314:03:43;64;98;37;5459.629;1905;166.745;58;89.16;4299.999;11476;58.7;24.223;76.4;DLSS Wydajność
206;24-02-202314:03:44;63;98;36;5459.629;1912;165.279;58;87.172;4299.999;11488;59.1;23.1;76.4;DLSS Wydajność
207;24-02-202314:03:45;63;98;37;5459.629;1912;166.123;59;89.16;4299.999;11499;58.4;23.003;76.4;DLSS Wydajność
208;24-02-202314:03:46;64;98;37;5459.629;1912;166.453;60;88.281;4299.999;11566;58.1;22.23;76.4;DLSS Wydajność
209;24-02-202314:03:47;64;98;35;5459.629;1912;166.625;58;88.802;4299.998;11606;58.1;21.266;76.4;DLSS Wydajność
210;24-02-202314:03:48;63;98;36;5459.629;1912;165.174;58;82.982;4299.998;11442;57.6;22.256;76.4;DLSS Wydajność
211;24-02-202314:03:49;64;99;35;5459.629;1912;164.565;57;84.998;4300.001;11519;57.7;22.294;76.4;DLSS Wydajność
212;24-02-202314:03:50;63;98;37;5459.629;1912;164.888;59;75.26;4299.998;11590;58.9;20.189;76.4;DLSS Wydajność
213;24-02-202314:03:51;63;98;36;5459.629;1912;163.882;58;76.823;4299.999;11435;58.7;21.11;76.4;DLSS Wydajność
214;24-02-202314:03:52;64;98;35;5459.629;1912;164.418;56;77.083;4299.999;11465;60;21.457;76.4;DLSS Wydajność
215;24-02-202314:03:53;63;99;36;5459.629;1912;163.977;61;75;4299.999;11488;58.6;20.878;76.3;DLSS Wydajność
216;24-02-202314:03:54;63;99;35;5459.629;1912;163.427;60;71.615;4299.999;11585;57.3;20.142;76.3;DLSS Wydajność
217;24-02-202314:03:55;63;99;35;5459.629;1912;165.743;57;68.49;4299.999;11573;56.8;21.282;76.3;DLSS Wydajność
218;24-02-202314:03:56;64;99;33;5459.629;1912;164.719;56;69.531;4299.999;11525;54.3;21.995;76.3;DLSS Wydajność
219;24-02-202314:03:57;64;99;34;5459.629;1912;164.495;59;74.856;4300;11642;53.9;22.905;76.3;DLSS Wydajność
220;24-02-202314:03:58;63;99;34;5459.629;1912;163.721;58;82.551;4300;11617;54.9;21.819;76.3;DLSS Wydajność
221;24-02-202314:03:59;63;98;34;5459.629;1912;155.623;57;74.479;4299.999;11560;53;22.849;76.3;DLSS Wydajność
222;24-02-202314:04:00;63;98;33;5459.629;1912;156.093;59;79.167;4299.999;11525;52.4;22.317;76.3;DLSS Wydajność
223;24-02-202314:04:01;63;98;34;5459.629;1912;156.023;60;78.125;4299.999;11532;53;25.024;76.3;DLSS Wydajność
224;24-02-202314:04:02;63;98;33;5459.629;1912;156.103;60;74.219;4299.999;11458;53.1;22.884;76.3;DLSS Wydajność
225;24-02-202314:04:03;63;98;32;5459.629;1912;154.261;60;73.698;4299.998;11367;53.7;23.75;76.3;DLSS Wydajność
226;24-02-202314:04:04;63;98;33;5459.629;1912;155.034;62;62.5;4299.998;11388;55.1;22.294;76.3;DLSS Wydajność
227;24-02-202314:04:05;63;98;33;5459.629;1912;155.58;56;65.365;4299.999;11398;56;20.193;76.3;DLSS Wydajność
228;24-02-202314:04:06;63;98;34;5459.629;1912;156.719;56;63.054;4299.999;11355;56.6;20.695;76.3;DLSS Wydajność
229;24-02-202314:04:07;63;98;34;5459.629;1912;156.719;56;63.054;4299.999;11355;56.6;20.695;76.3;DLSS Wydajność
1;24-02-202314:37:55;60;98;33;4772.781;1927;162.788;52;59.635;4299.994;10725;45.6;30.954;66.8;FSR Jakość
2;24-02-202314:37:56;60;98;34;4772.781;1927;160.366;47;70.573;4300;10825;48.1;24.085;66.7;FSR Jakość
3;24-02-202314:37:57;61;98;34;4772.781;1927;162.403;47;57.552;4300;10933;48;23.68;66.6;FSR Jakość
4;24-02-202314:37:58;61;98;34;4772.781;1927;163.353;46;59.896;4299.997;11051;48.1;23.261;66.4;FSR Jakość
5;24-02-202314:37:59;62;98;35;4772.781;1927;164.808;51;53.646;4299.997;11169;48.2;23.567;66.3;FSR Jakość
6;24-02-202314:38:00;62;98;35;4772.781;1912;162.018;52;58.594;4299.999;11278;48.1;24.552;66.2;FSR Jakość
7;24-02-202314:38:01;62;98;35;4772.781;1912;163.283;52;53.906;4299.999;11301;47.9;23.864;66.1;FSR Jakość
8;24-02-202314:38:02;63;98;35;4772.781;1912;164.097;48;49.479;4299.998;11325;47.9;23.101;66;FSR Jakość
9;24-02-202314:38:03;63;98;34;4772.781;1912;163.873;52;55.208;4299.998;11333;47.4;23.346;65.9;FSR Jakość
10;24-02-202314:38:04;63;98;33;4772.781;1912;162.415;52;53.646;4299.998;11338;46.9;24.559;65.7;FSR Jakość
11;24-02-202314:38:05;63;98;33;4772.781;1912;161.207;50;51.823;4299.998;11406;45.7;24.35;65.6;FSR Jakość
12;24-02-202314:38:06;63;98;33;4772.781;1912;161.944;48;51.302;4299.998;11427;46.6;23.318;65.5;FSR Jakość
13;24-02-202314:38:07;63;98;33;4772.781;1912;163.548;48;52.604;4299.998;11424;46.9;23.236;65.4;FSR Jakość
14;24-02-202314:38:08;63;98;34;4772.781;1912;161.872;45;52.411;4299.998;11412;47.1;23.908;65.3;FSR Jakość
15;24-02-202314:38:09;63;98;34;4772.781;1912;164.504;51;56.383;4299.998;11521;47.3;33.798;65.2;FSR Jakość
16;24-02-202314:38:10;63;98;35;4772.781;1912;162.916;51;55.729;4299.998;11498;48.1;22.427;65.1;FSR Jakość
17;24-02-202314:38:11;63;98;35;4788.781;1912;163.847;46;52.083;4299.999;11473;47.9;23.242;65;FSR Jakość
18;24-02-202314:38:12;63;98;35;4788.781;1912;164.098;49;48.698;4299.999;11455;47.8;29.91;64.9;FSR Jakość
19;24-02-202314:38:13;63;98;34;4788.781;1912;161.181;50;55.208;4299.999;11567;47.9;24.264;64.8;FSR Jakość
20;24-02-202314:38:14;63;98;35;4792.781;1912;162.892;48;65.365;4299.998;11550;47.1;24.246;64.7;FSR Jakość
21;24-02-202314:38:15;63;98;34;4856.781;1912;160.803;47;61.719;4299.998;11528;47.4;23.998;64.6;FSR Jakość
22;24-02-202314:38:16;63;98;35;4856.781;1912;161.767;46;57.813;4299.998;11511;47.9;23.554;64.5;FSR Jakość
23;24-02-202314:38:25;60;98;34;4872.781;1927;164.811;50;63.802;4299.998;11310;52.9;57.735;71.4;FSR Jakość
24;24-02-202314:38:26;60;98;35;4872.781;1912;162.424;49;54.791;4299.998;11313;57.8;19.978;71.4;FSR Jakość
25;24-02-202314:38:27;61;98;35;4872.781;1920;162.89;47;58.333;4299.998;11310;57.5;19.832;71.3;FSR Jakość
26;24-02-202314:38:28;60;98;35;4872.781;1927;164.72;50;59.635;4299.997;11400;57;20.432;71.2;FSR Jakość
27;24-02-202314:38:29;61;98;35;4872.781;1927;161.584;50;58.333;4299.997;11386;56.3;19.64;71.1;FSR Jakość
28;24-02-202314:38:30;60;97;34;4872.781;1927;157.605;51;65.363;4299.998;11369;54.7;21.756;71;FSR Jakość
29;24-02-202314:38:31;61;98;35;4872.781;1927;159.952;50;66.952;4299.999;11357;55.2;22.207;71;FSR Jakość
30;24-02-202314:38:32;61;98;35;4872.781;1927;164.472;49;62.028;4299.999;11407;55.6;20.978;70.9;FSR Jakość
31;24-02-202314:38:33;61;98;35;4872.781;1927;163.974;48;55.729;4299.998;11384;55;19.928;70.8;FSR Jakość
32;24-02-202314:38:34;61;98;36;4872.781;1927;161.356;50;51.042;4299.999;11364;55.3;21.107;70.7;FSR Jakość
33;24-02-202314:38:35;61;98;38;4872.781;1927;161.993;53;55.848;4299.997;11420;54.7;20.517;70.6;FSR Jakość
34;24-02-202314:38:36;61;98;37;4872.781;1920;162.78;48;55.357;4299.997;11428;53.9;21.058;70.5;FSR Jakość
35;24-02-202314:38:37;61;97;37;4872.781;1927;166.833;52;55.99;4299.998;11416;55.7;19.908;70.5;FSR Jakość
36;24-02-202314:38:38;61;98;39;4872.781;1927;165.357;52;54.948;4299.999;11398;55.1;20.749;70.4;FSR Jakość
37;24-02-202314:38:39;61;98;38;4872.781;1912;165.466;50;50.296;4299.999;11491;54.6;20.221;70.3;FSR Jakość
38;24-02-202314:38:40;62;98;39;4872.781;1912;164.555;50;56.25;4299.998;11476;54.5;20.388;70.2;FSR Jakość
39;24-02-202314:38:41;61;97;37;4872.781;1927;161.741;50;69.271;4299.998;11437;53.3;22.777;70.1;FSR Jakość
40;24-02-202314:38:42;61;98;38;4872.781;1927;162.634;49;63.021;4299.998;11407;54.6;21.786;70.1;FSR Jakość
41;24-02-202314:38:43;62;98;38;4872.781;1927;162.849;49;55.99;4299.997;11490;55.2;21.201;70;FSR Jakość
42;24-02-202314:38:44;62;98;38;4872.781;1912;161.955;52;58.436;4299.998;11465;55.8;20.345;69.9;FSR Jakość
43;24-02-202314:38:45;62;98;39;4872.781;1912;164.885;49;59.021;4299.999;11447;56;20.612;69.9;FSR Jakość
44;24-02-202314:38:46;62;98;39;4872.781;1912;163.446;52;57.923;4299.999;11427;56.1;19.728;69.8;FSR Jakość
45;24-02-202314:38:47;62;98;39;4872.781;1912;164.233;47;59.896;4299.998;11515;56.1;34.345;69.7;FSR Jakość
46;24-02-202314:38:48;62;98;39;4872.781;1920;164.027;51;59.021;4299.998;11489;56.7;22.774;69.7;FSR Jakość
47;24-02-202314:38:57;59;99;28;4904.781;1927;165.203;52;61.665;4299.999;11386;50.5;32.708;75.8;FSR Jakość
48;24-02-202314:38:58;60;99;26;4904.781;1920;163.507;51;71.778;4299.999;11490;50.7;22.557;75.7;FSR Jakość
49;24-02-202314:38:59;60;99;26;4904.781;1920;164.79;52;70.052;4299.998;11476;50.5;23.331;75.6;FSR Jakość
50;24-02-202314:39:00;60;99;26;4904.781;1927;165.43;56;69.01;4299.997;11469;50.7;22.701;75.5;FSR Jakość
51;24-02-202314:39:01;60;99;26;4904.781;1912;163.063;53;69.531;4299.997;11457;50.7;25.008;75.4;FSR Jakość
52;24-02-202314:39:02;61;98;26;4904.781;1927;165.752;50;66.667;4299.998;11533;50.4;22.693;75.3;FSR Jakość
53;24-02-202314:39:03;61;98;25;4904.781;1927;163.259;49;71.354;4299.999;11519;49.9;22.408;75.1;FSR Jakość
54;24-02-202314:39:04;61;98;25;4904.781;1912;164.964;50;78.646;4299.999;11511;48.9;24.343;75;FSR Jakość
55;24-02-202314:39:05;61;99;26;4904.781;1920;165.898;52;71.615;4299.998;11508;49.8;23.413;74.9;FSR Jakość
56;24-02-202314:39:06;61;99;26;4904.781;1912;167.107;49;65.365;4299.999;11542;50.5;25.446;74.8;FSR Jakość
57;24-02-202314:39:07;61;98;27;4904.781;1920;166.54;50;61.719;4299.999;11531;51.2;21.896;74.7;FSR Jakość
58;24-02-202314:39:08;61;98;28;4904.781;1905;167.057;50;62.24;4299.998;11515;52.1;21.17;74.6;FSR Jakość
59;24-02-202314:39:09;61;98;28;4904.781;1912;165.367;50;62.76;4299.998;11595;53.7;20.507;74.5;FSR Jakość
60;24-02-202314:39:10;61;98;28;4904.781;1920;164.001;50;63.281;4299.998;11565;54.8;20.572;74.4;FSR Jakość
61;24-02-202314:39:11;61;98;28;4904.781;1912;165.7;52;72.917;4299.998;11554;54.2;21.92;74.3;FSR Jakość
62;24-02-202314:39:12;62;98;29;4904.781;1912;165.472;53;70.833;4299.998;11534;55.5;21.083;74.2;FSR Jakość
63;24-02-202314:39:13;62;98;29;4904.781;1927;166.013;55;58.756;4299.999;11609;55.8;20.18;74.2;FSR Jakość
64;24-02-202314:39:14;62;98;29;4904.781;1920;166.677;54;59.375;4299.999;11588;56.2;20.729;74.1;FSR Jakość
65;24-02-202314:39:15;62;98;30;4904.781;1897;166.882;49;58.693;4299.998;11569;56.5;22.23;74;FSR Jakość
66;24-02-202314:39:16;62;98;29;4904.781;1905;168.206;49;62.76;4299.998;11554;56.8;19.399;73.9;FSR Jakość
67;24-02-202314:39:17;62;98;29;4904.781;1912;168.157;50;56.587;4299.998;11651;56.9;19.839;73.9;FSR Jakość
68;24-02-202314:39:18;62;98;29;4904.781;1905;166.83;50;59.189;4299.999;11636;57.2;19.823;73.8;FSR Jakość
69;24-02-202314:39:19;62;98;29;4904.781;1905;162.968;49;61.719;4299.998;11622;57.2;23.405;73.7;FSR Jakość
70;24-02-202314:39:20;62;98;29;4904.781;1912;161.715;51;66.146;4299.998;11669;56.8;21.256;73.6;FSR Jakość
71;24-02-202314:39:39;57;97;33;4944.781;1935;157.165;52;89.689;4299.998;11475;47.2;27.014;85.3;FSR Jakość
72;24-02-202314:39:40;58;98;33;4944.781;1927;157.214;54;88.542;4299.998;11516;50.7;23.523;85.2;FSR Jakość
73;24-02-202314:39:41;58;98;34;4944.781;1927;157.684;53;89.063;4299.998;11532;50.9;25.46;85.1;FSR Jakość
74;24-02-202314:39:42;58;98;33;4944.781;1927;156.737;55;85.119;4299.998;11555;50.6;23.857;84.9;FSR Jakość
75;24-02-202314:39:43;58;98;33;4944.781;1927;156.314;54;84.115;4299.998;11667;50.6;25.167;84.8;FSR Jakość
76;24-02-202314:39:44;58;98;32;4944.781;1927;154.678;54;89.583;4300;11682;50.1;23.655;84.7;FSR Jakość
77;24-02-202314:39:45;58;96;32;4944.781;1927;156.142;56;90.885;4299.997;11692;47.1;25.425;84.5;FSR Jakość
78;24-02-202314:39:46;59;96;32;4944.781;1927;152.179;53;88.542;4299.997;11694;48.4;25.713;84.4;FSR Jakość
79;24-02-202314:39:47;59;98;32;4944.781;1927;156.149;54;92.969;4299.998;11800;48.2;25.842;84.2;FSR Jakość
80;24-02-202314:39:48;59;98;32;4944.781;1927;156.708;55;88.542;4299.998;11798;48.4;26.821;84.1;FSR Jakość
81;24-02-202314:39:49;59;98;32;4944.781;1927;157.778;57;91.406;4299.999;11761;48.8;23.994;84;FSR Jakość
82;24-02-202314:39:50;59;98;32;4944.781;1927;155.524;53;83.854;4299.999;11792;49.2;23.406;83.8;FSR Jakość
83;24-02-202314:39:51;59;98;33;4944.781;1927;158;55;83.854;4299.999;11850;49.5;22.736;83.7;FSR Jakość
84;24-02-202314:39:52;60;98;33;4944.781;1927;157.964;53;85.723;4299.998;11798;50.3;23.225;83.6;FSR Jakość
85;24-02-202314:39:53;59;98;32;4944.781;1927;158.134;53;87.685;4299.998;11782;49.4;23.02;83.5;FSR Jakość
86;24-02-202314:39:54;60;92;31;4944.781;1927;156.928;53;92.708;4299.998;11896;48.7;30.123;83.3;FSR Jakość
87;24-02-202314:39:55;59;94;32;4944.781;1927;155.029;55;98.149;4299.998;11896;48.2;26.882;83.2;FSR Jakość
88;24-02-202314:39:56;59;97;33;4944.781;1927;157.42;54;97.135;4299.998;11875;49.5;27.134;83.1;FSR Jakość
89;24-02-202314:39:57;60;97;32;4944.781;1927;158.295;54;91.02;4299.998;11829;49.2;28.593;83;FSR Jakość
90;24-02-202314:39:58;60;98;33;4944.781;1927;158.72;54;87.045;4299.999;11926;49.9;24.571;82.8;FSR Jakość
91;24-02-202314:39:59;60;93;30;4944.781;1927;150.877;54;94.099;4299.999;11910;46.5;27.076;82.7;FSR Jakość
92;24-02-202314:40:00;60;97;32;4944.781;1927;157.969;55;92.333;4299.998;11873;50;27.549;82.6;FSR Jakość
93;24-02-202314:40:01;60;94;31;4944.781;1927;154.963;54;94.612;4299.997;11849;48.8;30.204;82.5;FSR Jakość
94;24-02-202314:40:02;60;98;33;4944.781;1927;157.798;54;92.969;4299.997;11941;48;26.448;82.3;FSR Jakość
95;24-02-202314:40:32;55;98;34;5120.781;1935;155.148;55;78.385;4299.999;11797;57;25.133;96.6;FSR Jakość
96;24-02-202314:40:33;55;98;34;5120.781;1935;158.711;55;72.917;4299.999;11851;57.7;22.577;96.5;FSR Jakość
97;24-02-202314:40:34;56;98;35;5120.781;1935;158.996;53;76.823;4299.997;11894;57.6;21.176;96.4;FSR Jakość
98;24-02-202314:40:35;56;98;34;5120.781;1935;155.505;57;73.438;4299.997;11973;57.6;19.956;96.3;FSR Jakość
99;24-02-202314:40:36;56;98;34;5120.781;1935;157.009;56;86.719;4299.999;12069;57.6;21.54;96.1;FSR Jakość
100;24-02-202314:40:37;56;98;34;5120.781;1935;158.043;55;89.063;4299.997;12108;58.5;21.616;96;FSR Jakość
101;24-02-202314:40:38;56;97;32;5120.781;1935;155.135;55;83.608;4299.997;12089;56.7;23.432;95.9;FSR Jakość
102;24-02-202314:40:39;57;98;34;5120.781;1935;156.924;57;87.172;4299.999;12200;58.2;23.211;95.8;FSR Jakość
103;24-02-202314:40:40;57;98;35;5120.781;1935;158.464;54;83.08;4299.998;12173;58.4;20.622;95.7;FSR Jakość
104;24-02-202314:40:41;57;98;35;5120.781;1935;157.761;54;84.375;4299.998;12176;58.2;20.956;95.5;FSR Jakość
105;24-02-202314:40:42;57;98;34;5120.781;1935;158.329;56;86.402;4299.998;12188;58.4;22.263;95.4;FSR Jakość
106;24-02-202314:40:43;57;98;34;5120.781;1927;158.554;53;77.604;4299.998;12285;58.3;20.75;95.3;FSR Jakość
107;24-02-202314:40:44;58;98;34;5120.781;1927;155.691;55;73.698;4299.998;12270;56.8;21.167;95.2;FSR Jakość
108;24-02-202314:40:45;57;98;34;5120.781;1927;159.862;53;75;4299.998;12213;57.5;22.319;95.1;FSR Jakość
109;24-02-202314:40:46;58;99;36;5120.781;1927;157.623;53;74.884;4299.998;12217;57.6;21.54;95;FSR Jakość
110;24-02-202314:40:47;58;98;32;5120.781;1927;157.64;55;71.354;4299.998;12314;59.1;20.498;94.9;FSR Jakość
111;24-02-202314:40:48;58;98;32;5120.781;1927;159.139;55;78.192;4299.998;12277;60;20.442;94.7;FSR Jakość
112;24-02-202314:40:49;58;98;32;5120.781;1927;160.216;55;74.74;4299.998;12248;60.7;20.281;94.6;FSR Jakość
113;24-02-202314:40:50;58;98;29;5120.781;1927;157.126;55;80.7;4299.998;12299;60.4;22.63;94.5;FSR Jakość
114;24-02-202314:40:51;58;94;32;5120.781;1927;151.77;58;97.917;4299.999;12341;54.9;25.357;94.4;FSR Jakość
115;24-02-202314:40:52;58;98;34;5120.781;1927;157.537;55;96.408;4299.998;12344;57;24.981;94.3;FSR Jakość
116;24-02-202314:40:53;59;96;33;5120.781;1927;154.56;56;97.396;4299.998;12336;59.1;23.504;94.2;FSR Jakość
117;24-02-202314:40:54;58;95;32;5120.781;1927;152.615;56;98.698;4299.998;12410;53.8;23.744;94.1;FSR Jakość
118;24-02-202314:40:55;59;98;33;5120.781;1927;158.492;56;97.917;4299.995;12423;52.8;26.374;93.9;FSR Jakość
119;24-02-202314:40:56;59;91;31;5120.781;1927;151.602;56;97.396;4299.995;12430;52.7;29.76;93.8;FSR Jakość
120;24-02-202314:40:57;59;91;31;5120.781;1927;147.55;55;98.958;4299.998;12425;54.9;25.159;93.7;FSR Jakość
121;24-02-202314:40:58;59;93;32;5120.781;1927;154.388;56;97.396;4299.998;12559;55.4;25.84;93.6;FSR Jakość
122;24-02-202314:40:59;59;98;35;5120.781;1927;158.821;56;98.438;4299.999;12586;55.8;25.946;93.5;FSR Jakość
123;24-02-202314:41:00;59;97;34;5120.781;1927;159.088;56;97.656;4299.999;12598;54.6;26.432;93.4;FSR Jakość
124;24-02-202314:41:01;60;97;35;5120.781;1927;157.89;56;97.621;4299.998;12703;54.9;32.577;93.2;FSR Jakość
125;24-02-202314:41:02;59;95;33;5120.781;1927;158.372;56;99.479;4299.995;12738;54.1;25.146;93.1;FSR Jakość
126;24-02-202314:41:03;59;96;33;5136.781;1927;151.11;55;98.717;4299.995;12692;52.7;31.721;93;FSR Jakość
127;24-02-202314:41:04;59;96;33;5168.781;1927;151.724;56;95.052;4299.999;12669;54.7;26.752;92.9;FSR Jakość
128;24-02-202314:41:05;60;96;34;5184.781;1927;154.562;57;96.615;4299.999;12818;55.7;23.043;92.8;FSR Jakość
129;24-02-202314:41:06;60;98;35;5184.781;1927;161.027;55;91.146;4299.998;12653;54.2;30.152;92.7;FSR Jakość
130;24-02-202314:41:07;60;98;35;5184.781;1927;161.314;57;91.406;4299.997;12580;57.4;22.336;92.6;FSR Jakość
131;24-02-202314:41:08;60;98;35;5184.781;1927;162.098;56;95.052;4299.997;12512;59.2;23.495;92.5;FSR Jakość
132;24-02-202314:41:09;60;98;34;5184.781;1927;160.195;58;92.188;4300;12659;58.1;21.555;92.4;FSR Jakość
133;24-02-202314:41:10;60;98;34;5184.781;1927;160.279;55;94.448;4299.994;12607;56;25.158;92.3;FSR Jakość
134;24-02-202314:41:11;60;98;34;5184.781;1927;160.556;56;95.895;4299.994;12559;53.9;36.011;92.2;FSR Jakość
135;24-02-202314:41:12;60;98;34;5184.781;1927;161.873;56;95.833;4299.999;12594;56.6;23.196;92.1;FSR Jakość
136;24-02-202314:41:13;61;98;34;5184.781;1927;161.488;56;93.229;4299.999;12629;58.7;21.53;92;FSR Jakość
137;24-02-202314:41:14;60;96;33;5184.781;1927;154.573;57;96.615;4299.998;12617;56.9;26.328;91.9;FSR Jakość
138;24-02-202314:41:15;61;96;33;5186.781;1927;159.971;57;97.656;4299.998;12546;57.8;23.82;91.8;FSR Jakość
139;24-02-202314:41:16;61;98;34;5186.781;1927;161.436;57;90.104;4299.998;12678;59.7;22.582;91.7;FSR Jakość
140;24-02-202314:41:17;61;98;34;5186.781;1927;162.637;56;93.39;4299.998;12629;59.6;22.921;91.6;FSR Jakość
141;24-02-202314:41:18;61;98;34;5186.781;1927;163.198;56;96.615;4299.998;12613;58.2;23.881;91.5;FSR Jakość
142;24-02-202314:41:19;61;98;32;5186.781;1927;156.328;56;94.531;4299.998;12563;56.5;25.471;91.4;FSR Jakość
143;24-02-202314:41:20;61;98;34;5186.781;1927;161.406;55;92.303;4299.998;12721;54.6;24.389;91.3;FSR Jakość
144;24-02-202314:41:21;61;98;34;5186.781;1912;163.08;60;92.448;4299.999;12709;56.2;23.649;91.2;FSR Jakość
145;24-02-202314:41:22;61;97;35;5186.781;1927;159.795;57;93.75;4299.994;12682;56.1;24.84;91.1;FSR Jakość
146;24-02-202314:41:23;62;98;36;5186.781;1905;164.256;55;91.406;4299.994;12698;56.8;26.621;91;FSR Jakość
147;24-02-202314:41:24;62;98;36;5186.781;1927;165.384;57;93.229;4300;12734;56.9;22.552;90.9;FSR Jakość
148;24-02-202314:41:25;61;98;36;5186.781;1927;161.705;55;93.49;4299.997;12680;57.9;23.506;90.8;FSR Jakość
149;24-02-202314:41:26;62;98;38;5186.781;1920;163.367;57;95.573;4299.997;12690;59.3;24.054;90.7;FSR Jakość
150;24-02-202314:41:27;62;95;35;5184.781;1927;161.609;58;95.052;4299.998;12797;57.9;23.027;90.6;FSR Jakość
151;24-02-202314:41:28;62;96;35;5184.781;1927;159.552;56;96.875;4299.998;12800;56.5;24.652;90.5;FSR Jakość
152;24-02-202314:41:29;62;99;36;5184.781;1927;165.227;57;93.75;4299.998;12721;56.9;23.916;90.5;FSR Jakość
153;24-02-202314:41:30;62;98;36;5184.781;1927;164.206;58;96.615;4299.999;12688;58.5;22.363;90.4;FSR Jakość
154;24-02-202314:41:31;62;98;36;5200.781;1912;164.325;56;91.146;4299.994;12835;60.4;22.012;90.3;FSR Jakość
