Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg
24-02-202313:19:52;63.000;99.000;40.000;5961.199;1905.000;164.212;56.000;80.990;4299.999;13534.000;37.400;30.512;78.300
24-02-202313:19:53;63.000;99.000;43.000;5961.199;1882.000;163.104;54.000;75.148;4299.999;13467.000;38.200;30.722;78.300
24-02-202313:19:54;63.000;99.000;44.000;5961.199;1882.000;165.912;58.000;79.948;4299.999;13590.000;39.300;31.425;78.200
24-02-202313:19:55;63.000;99.000;44.000;5961.199;1890.000;161.635;57.000;75.000;4299.999;13603.000;37.500;33.188;78.200
24-02-202313:19:56;63.000;99.000;42.000;5961.199;1897.000;165.826;55.000;83.073;4299.997;13418.000;37.900;30.638;78.100
24-02-202313:19:57;63.000;99.000;44.000;5961.199;1890.000;167.473;57.000;71.354;4299.997;13408.000;38.800;29.951;78.100
24-02-202313:19:58;63.000;99.000;44.000;5961.199;1882.000;164.887;57.000;73.698;4300.000;13568.000;39.300;29.432;78.100
24-02-202313:19:59;63.000;99.000;45.000;5961.199;1875.000;167.162;57.000;72.917;4299.998;13561.000;38.200;32.517;78.000
24-02-202313:20:00;64.000;99.000;44.000;5961.199;1890.000;169.699;55.000;75.113;4299.998;13521.000;38.600;30.233;78.000
24-02-202313:20:01;63.000;99.000;45.000;5961.199;1882.000;163.406;56.000;75.260;4299.999;13543.000;38.400;35.439;77.900
24-02-202313:20:02;63.000;99.000;45.000;5961.199;1882.000;167.886;53.000;75.521;4299.999;13587.000;38.000;29.688;77.900
24-02-202313:20:03;63.000;99.000;45.000;5961.199;1897.000;166.325;53.000;74.355;4299.999;13539.000;38.400;28.920;77.900
24-02-202313:20:04;64.000;99.000;44.000;5961.199;1882.000;165.786;57.000;72.396;4299.999;13441.000;38.900;29.874;77.800
24-02-202313:20:05;64.000;99.000;40.000;5961.199;1882.000;165.089;56.000;76.042;4299.999;13408.000;39.600;29.995;77.800
24-02-202313:20:06;64.000;99.000;40.000;5961.199;1890.000;161.833;56.000;74.479;4299.999;13456.000;37.100;31.369;77.700
24-02-202313:20:07;64.000;99.000;39.000;5961.199;1867.000;168.019;54.000;70.313;4299.999;13475.000;36.200;31.708;77.700
24-02-202313:20:08;63.000;99.000;39.000;5961.199;1867.000;166.389;56.000;69.531;4299.999;13430.000;35.900;31.761;77.600
24-02-202313:20:09;64.000;99.000;39.000;5961.199;1882.000;169.603;54.000;66.927;4299.999;13562.000;36.100;29.875;77.600
24-02-202313:20:10;64.000;99.000;39.000;5961.199;1897.000;165.683;55.000;68.229;4299.999;13554.000;35.800;31.080;77.600
24-02-202313:20:11;63.000;99.000;39.000;5961.199;1897.000;164.834;54.000;66.146;4299.999;13451.000;36.100;32.125;77.500
24-02-202313:20:12;64.000;99.000;39.000;5961.199;1875.000;166.655;55.000;72.135;4299.999;13457.000;36.100;35.482;77.500
24-02-202313:20:13;63.000;99.000;41.000;5961.199;1905.000;165.058;58.000;82.297;4299.999;13674.000;36.600;34.347;77.400
24-02-202313:20:14;64.000;96.000;38.000;5967.266;1897.000;166.835;56.000;82.551;4299.999;13630.000;36.700;33.038;77.400
24-02-202313:20:15;63.000;99.000;41.000;5967.266;1882.000;164.907;59.000;74.740;4299.999;13596.000;37.600;30.202;77.400
24-02-202313:20:16;63.000;99.000;39.000;5967.266;1905.000;163.602;60.000;72.656;4300.000;13523.000;37.400;30.555;77.300
24-02-202313:20:17;63.000;99.000;40.000;5967.266;1882.000;167.317;54.000;71.615;4299.997;13673.000;35.600;33.432;77.300
24-02-202313:20:18;63.000;99.000;41.000;5967.266;1905.000;161.260;58.000;71.615;4299.999;13639.000;35.300;34.279;77.200
24-02-202313:20:19;63.000;99.000;41.000;5967.191;1905.000;167.228;55.000;68.229;4299.999;13586.000;35.700;31.984;77.200
24-02-202313:20:20;63.000;99.000;40.000;5967.191;1882.000;167.344;56.000;64.844;4300.000;13631.000;35.900;32.496;77.200
24-02-202313:20:21;63.000;99.000;42.000;5967.191;1882.000;159.563;59.000;74.740;4299.999;13640.000;36.700;32.144;77.100
24-02-202313:20:22;63.000;99.000;44.000;5967.191;1882.000;165.380;59.000;86.198;4299.999;13564.000;40.100;35.474;77.100
24-02-202313:20:23;63.000;99.000;44.000;5967.191;1860.000;164.265;60.000;79.427;4299.999;13517.000;38.600;30.156;77.000
24-02-202313:20:24;63.000;99.000;44.000;5951.191;1905.000;165.941;59.000;77.083;4300.000;13648.000;38.300;32.466;77.000
24-02-202313:20:25;64.000;99.000;43.000;5951.191;1897.000;166.510;55.000;69.271;4299.999;13702.000;38.200;29.733;77.000
24-02-202313:20:26;63.000;99.000;45.000;5951.191;1882.000;168.550;54.000;75.521;4300.000;13426.000;37.600;31.615;76.900
24-02-202313:20:27;63.000;99.000;44.000;5951.191;1905.000;164.935;55.000;69.010;4300.000;13463.000;37.300;30.151;76.900
